Unnamed: 0,id,permit_,permit_type,application_start_date,issue_date,street_number,street_name,work_type,work_description,subtotal_waived,total_fee,census_tract,ward,xcoordinate,ycoordinate,issue_year,issue_month,issue_day,is_solar,is_flood
708283,3265472,100977400,PERMIT - EASY PERMIT PROCESS,2022-06-23T00:00:00.000,2022-06-23T00:00:00.000,2202.0,CENTRAL PARK AVE,,REVISION TO PERMIT#100895498 ALT. CODE APPROVAL: TO USE PVC PIPES & FITTINGS. BOTH ABOVE AND UNDERGROUND DRAINAGE AND VENT PIPE. CHANGE PLUMBING CONTRACTOR TO PROLINE PLUMBING,0.0,150.0,220902.0,35.0,1151974.7219352531,1914421.5117369448,2022,6,23,0,1
708289,3265478,100977406,PERMIT - EASY PERMIT PROCESS,2022-06-23T00:00:00.000,2022-06-23T00:00:00.000,7736.0,WOOD ST,,PLUMBING ONLY: REPAIR/REPLACE EXISTING UNDERGROUND PLUMBING - DRAIN WASTE & VENT; SUBJECT TO FIELD INSPECTIONS,0.0,225.0,710400.0,17.0,1165657.6790133445,1853221.2045285024,2022,6,23,0,1
708393,3265680,100977530,PERMIT - EASY PERMIT PROCESS,2022-06-24T00:00:00.000,2022-06-24T00:00:00.000,4536.0,LEAVITT ST,,"REVISION TO PERMIT NO 100938371 TO CHANGE GENERAL CONTRACTORS TO CHRISTY WEBBER LANDSCAPES, ADD PROFESSIONAL FENCE INSTALLERS, ADD MRC CONSTRUCTION, AND RAINBOW ENTERPRISES",0.0,75.0,40900.0,47.0,1160828.774159305,1930267.8380131803,2022,6,24,0,1
708612,3266064,100977797,PERMIT - EASY PERMIT PROCESS,2022-06-27T00:00:00.000,2022-06-27T00:00:00.000,3510.0,SHEFFIELD AVE,,"PATCH/REPAIR AND REPLACE EXISTING DRYWALL. REPLACE CABINETS. NEW FINISHES AND TRIM. NEW TILE AND FLOORING. REPLACE DOORS AND WINDOWS SAME SIZE AND LOCATION.  INSTALL NEW DRAIN TILE,REPLACE ALL PLUMBING FIXTURES AND ASSOCIATED PIPING.",0.0,800.0,832000.0,44.0,1168941.7796324806,1923560.850060225,2022,6,27,0,1
708810,3266428,100978043,PERMIT - EASY PERMIT PROCESS,2022-06-29T00:00:00.000,2022-07-14T00:00:00.000,1136.0,68TH ST,,INSTALLATION  AND OR REDIRECT EXISTING DOWNSPOUTS (2) AND TIE THEM BACK INTO DRAINAGE PIPING TO CATCH BASIN.,0.0,150.0,681100.0,16.0,1169760.2727737045,1859744.437315985,2022,7,14,0,1
709112,3266894,100978401,PERMIT - EASY PERMIT PROCESS,2022-06-30T00:00:00.000,2022-06-30T00:00:00.000,4612.0,LAKE PARK AVE,,"REPAIR ENTRY DOOR, INSTALL GUARDRAIL, DOWNSPOUT, FLOOR DRAINS, EXTERIOR WINDO, WALLS AND CEILING AS NEEDED FROM AN EXISTING 3 STORY MASONRY BUILDING TO ADDRESS VIOLATIONS.",0.0,400.0,390100.0,4.0,1185704.3598793547,1874636.723176991,2022,6,30,0,1
709115,3266900,100978406,PERMIT - EASY PERMIT PROCESS,2022-06-30T00:00:00.000,2022-06-30T00:00:00.000,4627.0,DREXEL BLVD,,"REPAIR ENTRY DOOR, FLOOR DRAINS, 6' PICKET FENCE, TUCKPOINT CHIMNEY AND REPLACE WINDOW LINTEL, REPAIR/REPLACE DRYWALL IN UNITS: 4631 1W, 2W",0.0,702.0,390300.0,4.0,1183141.9103423145,1874403.043751204,2022,6,30,0,1
709199,3267039,100978524,PERMIT - EASY PERMIT PROCESS,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2930.0,SHERIDAN RD,,"PARKING GARAGE RESTORATION, 2500 SQ FT CONCRETE PATCHING AND TUCKPOINTING, WATERPROOFING AND DRAIN REPLACEMENT",0.0,850.0,63302.0,44.0,1173024.5371538776,1919774.6509764637,2022,7,1,0,1
709223,3267084,100978550,PERMIT - RENOVATION/ALTERATION,2022-08-24T00:00:00.000,2022-08-24T00:00:00.000,222.0,MERCHANDISE MART PLZ,,"SELF CERT 2019 CBRC: EXTERIOR ALTERATIONS TO THE PLAZA AT AN EXISTING OFFICE BUILDING WITH GROUND FLOOR RETAIL. WORK TO INCLUDE SELECTIVE DEMO OF CONCRETE TOPPING SLAB, SIDEWALK AND CURB. REMOVAL OF PLANTERS, DECKING AND STORM DRAINS; INSTALLATION OF NEW BOLLARDS, PLANTERS, LANDSCAPE AND DRAINS; NEW TOPPING SLAB, SIDEWALK, CURBS  AND PEDESTRIAN STRIPING AS PER PLANS. STRUCTURAL PEER REVIEW. 1A CONSTRUCTION. B-BUSINESS.",0.0,3765.0,81800.0,42.0,1174410.8855723266,1902578.031820948,2022,8,24,0,1
709287,3267171,100978624,PERMIT - EASY PERMIT PROCESS,2022-07-03T00:00:00.000,2022-07-03T00:00:00.000,8201.0,KIMBARK AVE,,PATCH/REPAIR AND REPLACE EXISTING DRYWALL. REPLACE EXISTING PLUMBING SUPPLY AND DRAINAGE.,0.0,600.0,834300.0,8.0,1186342.25253016,1850846.4382616477,2022,7,3,0,1
709446,3267492,100978841,PERMIT - EASY PERMIT PROCESS,2022-07-06T00:00:00.000,2022-07-06T00:00:00.000,3519.0,78TH PL,,"REPLACE EXISTING SUPPLY AND DRAINAGE WITH NEW COPPER AND PVC. INSTALL HOT WATER HEATER. PLUMBING WORK ONLY.REPLACE ALL D,W,V AND WATER PIPEING IN SFR AND,PLUMBING FIXTURE REPLACEMENT",0.0,450.0,700100.0,18.0,1154198.314365341,1852281.1708018633,2022,7,6,0,1
709592,3267693,100979002,PERMIT - EASY PERMIT PROCESS,2022-07-06T00:00:00.000,2022-07-06T00:00:00.000,9103.0,WENTWORTH AVE,,PLUMBING ONLY PERMIT. REPLACE EXISTING UNDERGROUND CLAY TILE WITH PVC FROM REPLACEMENT OF STACK DOWN ALL INSIDE HOUSE DRAIN TO 5FT OUTSIDE OF FOUNDATION TO CONNECTION OF MAIN SEWER,0.0,350.0,834000.0,21.0,1176586.858559759,1844560.4896473612,2022,7,6,0,1
709913,3268256,100979421,PERMIT - EASY PERMIT PROCESS,2022-07-11T00:00:00.000,2022-07-11T00:00:00.000,2410.0,89TH ST,,"REPLACE DOORS,WINDOWS,FLOORS,TRIM,DRYWALL AS NEEDED.PLUMBING FIXTURES,NEW COPPER,NEW PVC DRAIN LINES.REPAIR AND REPLACE ALL PLUMBING FIXTURES AND ALL D,W,V AND WATER PIPING. NO WATER HEATER INSTALLATION ON THIS PERMIT.",0.0,550.0,480500.0,7.0,1193867.0846598642,1846471.5848953056,2022,7,11,0,1
710238,3268841,100979820,PERMIT - EASY PERMIT PROCESS,2022-07-13T00:00:00.000,2022-07-13T00:00:00.000,7304.0,ST LAWRENCE AVE,,"PLUMBING WORK IN THE BASEMENT ONLY,REPLACE ALL DRAINS COVERS AS NEEDED,REPLACE PLUMBING FIXTURES,(3)CLOTH WASHERS,REPLACE EXISTING SOIL STACK WITH NEW TOTAL OF NINE FEET IN BASEMENT SECTION.REPAIR AND REPLACE D,W,V. AND WATER IN BASEMENT SCOPE OF WORK AREA",0.0,375.0,690900.0,6.0,1181460.9390135235,1856670.37310649,2022,7,13,0,1
710446,3269221,100980068,PERMIT - EASY PERMIT PROCESS,2022-07-14T00:00:00.000,2022-11-08T00:00:00.000,9127.0,ESSEX AVE,,PLUMBING ONLY: REPLACE EXISTING PLUMBING FIXTURES. REPLACE EXISTING SUPPLY AND DRAINAGE PIPING; SUBJECT TO FIELD INSPECTIONS,0.0,375.0,480500.0,7.0,1194465.6488264955,1844814.7888528104,2022,11,8,0,1
710547,3269394,100980188,PERMIT - NEW CONSTRUCTION,2022-08-04T00:00:00.000,2022-09-28T00:00:00.000,4228.0,35TH PL,,"SPR 2019 CBC: ERECT NEW 52X24 1 STORY ANCILLARY STRUCTURE AT PEOPLES GAS TRAINING FACILITY. WORK TO INCLUDE FOUNDATION, CORE & SHELL, DOORS & FRAME, OPERABLE WINDOWS, OVERHEAD GARAGE DOOR, MECHANICAL AND ELECTRICAL AS PER PLANS. TYPE VA CONSTRUCTION. GROUP U OCCUPANCY.",0.0,4075.0,830500.0,22.0,1148597.4612190712,1881524.1670833493,2022,9,28,0,1
710622,3269530,B100980274,PERMIT – EXPRESS PERMIT PROGRAM,2022-07-15T00:00:00.000,2022-07-15T00:00:00.000,1000.0,63RD ST,Electrical Work,"ELECTRIC REPAIRS, INSTALL TWO FLOOD LIGHTS AT OUTSIDE DOORS. ADD ONE EMERGENCY LIGHT FIXTURE TO EXISTING EMERGENCY WIRING, REMOVE BX CONNECTION TO EVAPORATORS IN WALKING COOLER. RUN GROUND WIRE INSIDE PANEL TO GROUND PANEL BAR.",0.0,75.0,680600.0,16.0,1170709.2542906126,1863085.1585625492,2022,7,15,0,1
711277,3270698,100981100,PERMIT - EASY PERMIT PROCESS,2022-07-21T00:00:00.000,2022-07-22T00:00:00.000,7637.0,VERNON AVE,,"REPAIR PLUMBING CODE VIOLATIONS.REPAIR AND REPLACE D,W,V AND POSSIBLE FLOOR DRAINS IN BASEMENT AREA.",0.0,300.0,691400.0,6.0,1180610.8468210516,1854317.0675179712,2022,7,22,0,1
711858,3271694,100981867,PERMIT - NEW CONSTRUCTION,2022-07-28T00:00:00.000,2022-07-28T00:00:00.000,5000.0,CUMBERLAND AVE,,"PERMIT EXPIRES ON 09/28/2022 ERECTION STARTS: 8/10/2022, ERECTION ENDS: 8/15/2022.  SELF CERT. REINSTATEMENT OF PERMIT 100773411 FOR ST JOSEPH UKRAINIAN CHURCH. SAME 60X130 POLE CANOPY. INDESTRUCTO RENTAL CO INC.",0.0,816.0,760803.0,41.0,1119277.7658649706,1932154.5850359737,2022,7,28,0,1
712147,3272178,100982224,PERMIT - RENOVATION/ALTERATION,2022-10-04T00:00:00.000,2023-03-14T00:00:00.000,1029.0,HONORE ST,,"SPR - 2019 CBRC - EXCAVATE EXISTING SINGLE FAMILY RESIDENCE TO INCREASE BASEMENT DEPTH TO INCLUDE INSTALLATION OF DRAIN TILE, ELECTRICAL AND VENTILATION AS PER PLANS (STRUCTURAL PEER REVIEW) (OCCUPANCY TYPE R-5; CONSTRUCTION TYPE VB)(CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS)",0.0,600.0,242200.0,1.0,1163916.5796261786,1907022.292545632,2023,3,14,0,1
712584,3272882,100982766,PERMIT - EASY PERMIT PROCESS,2022-08-02T00:00:00.000,2022-08-02T00:00:00.000,667.0,DIVERSEY PKWY,,REPLACE EXISTING PLUMBING DRAINS (5) CONSISTING OF PIPE WORK ON ALL 3 FLOORS WITHIN PARKING GARAGE; PATCH CONCRETE,0.0,1450.0,70200.0,43.0,1171222.3195311986,1918802.6112224853,2022,8,2,0,1
713268,3274080,100983597,PERMIT - EASY PERMIT PROCESS,2022-08-09T00:00:00.000,2022-08-09T00:00:00.000,2325.0,DICKENS AVE,,"LOCATE AND MAKE REPAIRS TO LEAKS TO DRAIN,WASTE,VENT AND WATER LINES TO 1ST & 2ND FLOOR BATHROOMS OF THIS HOUSE,REPAIR(1150 SQ FT)OF DRYWALL (ELECTRICAL PERMIT #100983549).",0.0,475.0,221600.0,32.0,1160416.212419022,1913741.0855344504,2022,8,9,0,1
713337,3274244,100983691,PERMIT - EASY PERMIT PROCESS,2022-08-09T00:00:00.000,2022-08-09T00:00:00.000,1111.0,WABASH AVE,,"PARKING GARAGE REPAIRS, CONCRETE TOPPING REPLACEMENT, CONCRETE REAPIR,  (2) DRAIN REPLACEMENTS 3015 SQ FT AND ALL CODE COMPLIANT PIPING.",0.0,1325.0,320600.0,4.0,1176983.9620422898,1895610.1691289183,2022,8,9,0,1
713434,3274424,100983809,PERMIT - EASY PERMIT PROCESS,2022-08-10T00:00:00.000,2022-12-12T00:00:00.000,4339.0,LAKE PARK AVE,,"TUCKPOINTING - NO STRUCTURAL WORK - 700 SQFT. REPLACE EXISTING FURNACE. REPLACE EXISTING SUPPLY AND DRAINAGE PIPING. EXTERIOR MASONRY REPAIRS, WINDOW AND DOOR REPLACEMENT. REPAIR EXISTING BAY WINDOW.",0.0,525.0,390100.0,4.0,1184684.6699346865,1876395.8934719905,2022,12,12,0,1
713583,3274699,100984008,PERMIT - EASY PERMIT PROCESS,2022-08-11T00:00:00.000,2022-08-11T00:00:00.000,211.0,OHIO ST,,"POOL ROOM RENOVATION, 125 SQ CONCRETE PATCHING, TILE REPLACEMENT, AND DRAIN REPLACEMENT",0.0,850.0,81403.0,42.0,1177874.0356791513,1904203.8991633984,2022,8,11,0,1
713610,3274757,100984042,PERMIT - EASY PERMIT PROCESS,2022-08-11T00:00:00.000,2022-08-11T00:00:00.000,12822.0,UNION AVE,,"REPLACE 25 WINDOWS, 2 EXTERIOR DOORS. REPAIR CRACKED STRINGERS AND TREADS ON PORCH, REPLACE P-TRAP, FAUCET FOR KITCHEN SINK, UNCLOG DRAIN PIPE.",0.0,325.0,530503.0,34.0,1173955.7337580256,1819707.0191740943,2022,8,11,0,1
713736,3274960,100984194,PERMIT - EASY PERMIT PROCESS,2022-08-12T00:00:00.000,2022-08-12T00:00:00.000,4036.0,MOZART ST,,"POOL ROOM CONCRETE PATCHING, 12 SQ FT TILE REPLACEMENT, REPLACEING 8  FLOOR DRAINS IN POOL ROOM, WILL REPLACE ALL D,W,V PIPING AND ASSOCIATED MATERIAL PER CODE NEEDED TO REPLACE.",0.0,2752.0,160602.0,33.0,1156616.328639208,1926853.81992705,2022,8,12,0,1
713789,3275073,100984257,PERMIT - NEW CONSTRUCTION,2022-08-18T00:00:00.000,2022-08-18T00:00:00.000,2246.0,SUPERIOR ST,,"PERMIT EXPIRES ON 10/18/2022 ERECTION STARTS: 8/26/2022, ERECTION ENDS: 8/29/2022.  REINSTATEMENT FOR UKRAINIAN VILLAGE FESTIVAL 2022 - REINST. OF PERMIT 100779488 - SAME 1-80X150 GENESIS POLE TENT AND 1-28X40 PLATFORM. MARQUEE EVENT RENTALS.**** SELF CERTIFICATION **** CONDITIONAL APPROVAL ***** SUBJECT TO FIELD INSPECTION **** AOR CERTIFICATE OF INSPECTION REQUIRED ****",0.0,1321.4,242900.0,1.0,1161092.637742448,1904994.5841277991,2022,8,18,0,1
714057,3275594,100984603,PERMIT - RENOVATION/ALTERATION,2022-10-24T00:00:00.000,2022-10-24T00:00:00.000,1457.0,BELMONT AVE,,"SELF-CERT 2019 CBRC: PERMIT FOR INTERIOR TENANT BUILDOUT OF MEDICAL SERVICES / MEDICAL SPACE NON-AMBULATORY CARE FACILITY WITHING EXISTING 2-STORY COMMERCIAL BUILDING. BUILD OUT INCLUDES RECEPTION/WAITING, 10 EXAM ROOMS, LAB, OFFICE CONFERENCE ROOM, BREAK ROOM, STRAINING ROOM AND 3 STORE ROOMS PER PLANS. EXISTING TOILET ROOMS AND UTILITY SINK TO REMAIN.I",0.0,2012.51,62700.0,32.0,1165799.8036975882,1921295.191226942,2022,10,24,0,1
714110,3275698,100984674,PERMIT - EASY PERMIT PROCESS,2022-08-17T00:00:00.000,2022-08-19T00:00:00.000,3470.0,LAKE SHORE DR,,"INSTALL WASHER AND DRYER. INSTALL NEW SUPPLY AND DRAINAGE. INSTALL GUY GREY BOX. PATCH/REPAIR EXISTING DRYWALL. ALL WORK IN UNIT 4A ONLY.ALL D,W,V AND WATER PIPE INSTALLATION FOR LAUNDRY INSTALL,ALL WORK SUBJECT TO INSPECTION.",0.0,550.0,61902.0,44.0,1172335.607048042,1923578.148047524,2022,8,19,0,1
714144,3275769,B100984714,PERMIT – EXPRESS PERMIT PROGRAM,2022-08-17T00:00:00.000,2022-08-17T00:00:00.000,5534.0,CENTRAL AVE,Electrical Work,"100A SERVICE CHANGE WITH NEW TWO GANG METER, 2 PANELS, RISER, AND SERVICE WIRES. UPDATE GROUNDING. NEW 240V LAUNDRY CIRCUIT. REPLACE 3 RECEPTACLES WITH GFCI RECEPTACLES. REPLACE 4 CLOSET FIXTURES. REPLACE 7 SMOKE ALARMS. REPLACE FLOOD FIXTURE ON GARAGE.",0.0,300.0,110200.0,45.0,1137820.4047620003,1936599.912163852,2022,8,17,0,1
714356,3276121,100984958,PERMIT - EASY PERMIT PROCESS,2022-08-18T00:00:00.000,2022-08-22T00:00:00.000,777.0,MICHIGAN AVE,,"UNIT 1001 ONLY, ROUGH IN PIPING FOR WASHER AND DRYER (HOT AND, COLD WATER, DRAIN AND VENT).",0.0,375.0,81401.0,2.0,1177340.1191417866,1905741.906559148,2022,8,22,0,1
714495,3276385,100985129,PERMIT - EASY PERMIT PROCESS,2022-08-19T00:00:00.000,2022-08-19T00:00:00.000,701.0,BROMPTON AVE,,"REPAIR OUTSIDE SIDEWALK DRAINS,",0.0,300.0,61800.0,46.0,1170995.3067693757,1923827.5046901903,2022,8,19,0,1
714846,3276947,100985560,PERMIT - EASY PERMIT PROCESS,2022-08-23T00:00:00.000,2022-08-23T00:00:00.000,6820.0,STONY ISLAND AVE,,PLUMBING WORK ONLY IN (1) COMMERCIAL UNIT ONLY: CORRECT PLUMBING PER BUILDING VIOLATIONS INCLUDING INSTALLING NEW MOP SINK & FLOOR DRAIN,0.0,375.0,430300.0,5.0,1187999.776372203,1859976.412825093,2022,8,23,0,1
714879,3277027,100985621,PERMIT - EASY PERMIT PROCESS,2022-08-23T00:00:00.000,2022-08-23T00:00:00.000,55.0,WACKER DR,,COMPLETE ROOF REPLACEMENT.ROD AND REPLACE 14 ROOF DRAINS AND ALL ASSOCIATED PIPING,0.0,750.0,320100.0,42.0,1176864.7967573106,1902330.0171926275,2022,8,23,0,1
715015,3277210,100985787,PERMIT - EASY PERMIT PROCESS,2022-08-24T00:00:00.000,2022-08-24T00:00:00.000,124.0,POLK ST,,"45 SQ FT CONCRETE REPAIR WITH INSTALLATION OF FLOOR DRAIN IN COMPACTOR ROOM, AND INSTALL 3INCH DRAIN AND ALL ASSOCIATED PIPING FOR LOCATION OF UNDERGROUND ENTRY",0.0,850.0,839000.0,4.0,1175414.472210967,1896835.601542714,2022,8,24,0,1
715137,3277436,100985935,PERMIT - EASY PERMIT PROCESS,2022-08-25T00:00:00.000,2022-08-25T00:00:00.000,1406.0,53RD ST,,CHANGE OF PLUMBING CONTRACTOR PERMIT#100973331 TO TK SEWER AND DRAIN.,0.0,75.0,410800.0,4.0,1186532.553746233,1870446.69085032,2022,8,25,0,1
715256,3277629,100986090,PERMIT - EASY PERMIT PROCESS,2022-08-26T00:00:00.000,2022-08-26T00:00:00.000,3610.0,WESTERN AVE,,THIS IS A PLUMBING ONLY PERMIT TO INSTALL A VENTLESS DISHWASHER AND 3 COMP SINK IN EXISTING WENDYS RESTAURANT. USING EXISTING FLOOR DRAIN IN AREA OF NEW EQUIPMENT. ALL WORK TO BE INSTALLED PER CODE USING APPROVED MATERIALS. SUBJECT TO FIELD INSPECTION.,0.0,225.0,843700.0,47.0,1159692.8836250757,1923973.3840315612,2022,8,26,0,1
715260,3277634,100986095,PERMIT - EASY PERMIT PROCESS,2022-08-26T00:00:00.000,2022-08-31T00:00:00.000,4100.0,PULASKI RD,,THIS IS A PLUMBING ONLY PERMIT TO INSTALL A VENTLESS DISHWASHER AND A 3 COMP SINK IN A EXISTING WENDYS RESTAURANT.USING EXISTING FLOOR DRAIN IN AREA OF NEW EQUIPMENT. ALL WORK TO BE INSTALLED PER CODE USING APPROVED MATERIALS. SUBJECT TO FIELD INSPECTION.,0.0,225.0,570200.0,14.0,1150318.8495620163,1876985.4334525233,2022,8,31,0,1
715261,3277636,100986096,PERMIT - EASY PERMIT PROCESS,2022-08-26T00:00:00.000,2022-08-26T00:00:00.000,6324.0,WESTERN AVE,,THIS IS A PLUMBING ONLY PERMIT TO INSTALL A VENTLESS DISHWASHER AND A 3 COMP SINK IN A EXISTING WENDYS RESTAURANT. USING EXISTING FLOOR DRAIN IN AREA OF NEW EQUIPMENT. ALL WORK TO BE INSTALLED PER CODE USING APPROVED MATERIALS.SUBJECT TO FIELD INSPECTION.,0.0,225.0,20802.0,50.0,1159126.842962247,1942035.929495672,2022,8,26,0,1
715305,3277775,100986153,PERMIT - EASY PERMIT PROCESS,2022-08-26T00:00:00.000,2022-08-26T00:00:00.000,1639.0,WABASH AVE,,"PLUMBING ONLY IN (1) COMMERICAL UNIT: INSTALL RPZ FOR ICE MAKER; INSTALL HAND SINK, FAUCET AND CONNECT TO WATER LINES AND DRAIN; INSTALL TWO-BOWL SINK AND CONNECT IT; INSTALL ICE BIN; SUBJECT TO FIELD INSPECTIONS,,WATER DEPT REVIEW REQUIRED",0.0,225.0,330100.0,3.0,1177074.253407688,1892050.3624751847,2022,8,26,0,1
715454,3278068,100986345,PERMIT - RENOVATION/ALTERATION,2022-08-30T00:00:00.000,2022-08-30T00:00:00.000,5056.0,SUNNYSIDE AVE,,"1. RESTORE CONCRETE OF FRONT PORCH AND FRONT PORCH STAIR.2. TUCKPOINT AND SEAL EXTERIOR FRONT PORCH MASONRY  3. INSTALL NEW CONCRETE STAIR AND ACCESS TO BASEMENT.4. ENLARGE EXISTING ACCESS TO BASEMENT, ADD NEW DOOR.5. PROVIDE NEW CONCRETE SLAB UNDER PORCH.6. NEW FLOOR DRAIN AT NEW DOOR.",0.0,550.0,150200.0,45.0,1141645.237907443,1929482.0265023576,2022,8,30,0,1
715940,3279021,100986968,PERMIT - EASY PERMIT PROCESS,2022-09-01T00:00:00.000,2022-09-01T00:00:00.000,715.0,ALDINE AVE,,ALTERNATIVE CODE APPROVAL TO USE PVC PIPE WITH A SOLID CORE & PVC PIPE FITTINGS- BOTH ABOVE-GROUND & UNDERGROUND DRAINAGE & VENT PIPE FOR PERMIT # 100948422,0.0,75.0,62000.0,44.0,1170801.6700573568,1922095.8418081887,2022,9,1,0,1
716111,3279351,100987183,PERMIT - EASY PERMIT PROCESS,2022-09-02T00:00:00.000,2022-09-15T00:00:00.000,1313.0,RITCHIE CT,,"CONCRETE PATCHING 330 SQ FT, CONCRETE REPAIR 620 L FT, REPLACE POOL DRAINS AND COVERS",0.0,850.0,80100.0,43.0,1176669.4377099597,1909236.0803370075,2022,9,15,0,1
716277,3279670,100987380,PERMIT - EASY PERMIT PROCESS,2022-09-06T00:00:00.000,2022-09-06T00:00:00.000,1250.0,109TH PL,,"REPLACING DRAIN, WASTE AND VENT (INTERIOR ONLY)",0.0,150.0,750100.0,34.0,1169725.5453551563,1832200.5893369175,2022,9,6,0,1
716363,3279800,100987481,PERMIT - EASY PERMIT PROCESS,2022-09-07T00:00:00.000,2022-09-07T00:00:00.000,10759.0,LONGWOOD DR,,INSTALLING FLOOD CONTROL SYSTEM  UNDERGROUND OUTSIDE WITHIN 5FT OF EXTERIOR FOUNDATION ON MAIN HOUSE DRAIN.,0.0,300.0,750200.0,19.0,1165107.1450294491,1833066.5295320477,2022,9,7,0,1
716685,3280305,100987856,PERMIT - RENOVATION/ALTERATION,2023-01-05T00:00:00.000,2023-01-05T00:00:00.000,252.0,26TH ST,,"SPR 2019 CBRC - EXTEND CUSTOMER SERVICE COUNTER INTO DINING ROOM AREA OF EXISTING RESTAURANT, INCLUDE THE PROVISION OF FLOOR DRAINS, HAND SINK, LIGHTING AND SERVICE OUTLETS BEHIND THE EXTENDED COUNTER AS PER PLANS - NO MECHANICAL WORK UNDER THIS PERMIT",0.0,875.0,841100.0,11.0,1174828.2137671756,1887105.21449658,2023,1,5,0,1
717387,3281553,100988712,PERMIT - NEW CONSTRUCTION,2022-09-19T00:00:00.000,2022-09-19T00:00:00.000,1410.0,MUSEUM CAMPUS DR,,"PERMIT EXPIRES ON 11/19/2022 ERECTION STARTS: 10/4/2022, ERECTION ENDS: 10/6/2022.  SELF CERT. 2022 ACURA TRAINING EVENT TENT AND AWNINGS. 1-20X40 TENT AND 2-30X50 AWNINGS. JACKSON DAWSON WITH CSEM.",0.0,436.0,330100.0,4.0,1179913.638258614,1893350.3218620827,2022,9,19,0,1
717635,3282028,100989014,PERMIT - EASY PERMIT PROCESS,2022-09-19T00:00:00.000,2022-09-19T00:00:00.000,8329.0,MARYLAND AVE,,PLUMBING PERMIT ONLY. REPLACE PLUMBING FIXTURES. REPAIR AND REPLACE WATER SUPPLY AND DRAINAGE PIPES.,0.0,225.0,440102.0,8.0,1183384.720066251,1849818.1437693457,2022,9,19,0,1
717684,3282095,100989074,PERMIT - EASY PERMIT PROCESS,2022-09-19T00:00:00.000,2022-09-19T00:00:00.000,1555.0,DEARBORN PKWY,,1ST FLOOR OFFICE REMODEL: INSTALL NEW HAND WASHING SINK AND ALL ASSOCIATED PIPING TO TIE INTO EXISTING DRAIN LINE,0.0,225.0,80201.0,2.0,1175676.36115369,1910965.2870332808,2022,9,19,0,1
717718,3282152,100989115,PERMIT - EASY PERMIT PROCESS,2022-09-19T00:00:00.000,2022-09-20T00:00:00.000,1124.0,WILSON AVE,,"REVISION TO PERMIT NO. 100976500, FOR ALTERNATIVE CODE APPROVAL TO USE PVC FOR DRAINS & VENTS IN FIRST FLOOR COMMERICAL.",0.0,75.0,830700.0,46.0,1167783.0703108634,1930739.4083605588,2022,9,20,0,1
717961,3282553,100989410,PERMIT - RENOVATION/ALTERATION,2022-09-21T00:00:00.000,2023-08-18T00:00:00.000,2804.0,TOUHY AVE,,"SPR 2019 CBC INTERIOR RENOVATION OF EXISTING RETAIL SPACE FOR NEW JUICE BAR WITH FITNESS TRAINING. WORK TO INCLUDE MODIFICATIONS TO BUILDING EXISTING ELECTRICAL, HVAC, AND PLUMBING PER PLANS **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS **",0.0,1675.0,20200.0,50.0,1156368.9129567032,1947661.017074601,2023,8,18,0,1
717984,3282600,100989436,PERMIT - RENOVATION/ALTERATION,2022-09-23T00:00:00.000,2022-12-13T00:00:00.000,107.0,BELLEVUE PL,,BASEMENT FLOOR REPLACEMENT & DRAIN - TILE INSTALLATION AT EXISTING SINGLE FAMILY RESIDENCE. ALL WORK AS PER PLANS.,0.0,911.0,81201.0,42.0,1176962.9029060332,1907489.833189688,2022,12,13,0,1
718130,3282851,100989606,PERMIT - EASY PERMIT PROCESS,2022-09-22T00:00:00.000,2022-09-22T00:00:00.000,1420.0,LAKE SHORE DR,,PLUMBING PERMIT ONLY. REPLACE BUILDING DRAIN.IN BASEMENT 15FT TO OUTSIDE 5 FT OUTSIDE EXTERIOR FOUNDATION.,0.0,300.0,80100.0,43.0,1176769.5413800948,1910022.86804028,2022,9,22,0,1
718205,3282969,100989697,PERMIT - EASY PERMIT PROCESS,2022-09-22T00:00:00.000,2022-09-22T00:00:00.000,1156.0,63RD ST,,"REPLAE DWV SYSTEM & WATER SUPPLY FOR (1)TOILET,(1)LAV,(1)MOPSINK,POSSIBLE UNDERGROUND REPAIR FOR (1) FLOOR DRAIN.WORK IN 1ST FLOOR COMMERCIAL OMLY,REPAIR AND REPLACE PLUMBING FIXTURE AND ALL D,W,V AND WATER PIPING, ROUGH AND TRIM WORK FOR 1ST FLOOR COMMERCIAL UNIT",0.0,800.0,680600.0,16.0,1169439.564904281,1863051.5253540524,2022,9,22,0,1
718309,3283158,100989828,PERMIT - EASY PERMIT PROCESS,2022-09-23T00:00:00.000,2022-09-23T00:00:00.000,3130.0,15TH PL,,"PERFORM FOUNDATION WORK ONLY AS PERMITTED ON PERMIT NO 100981495, ADDING LOPEZ PLUMBING FOR DRAINAGE AND SEWER WORK ON THE SAME",75.0,75.0,843100.0,24.0,1155619.8526256366,1892327.4295720577,2022,9,23,0,1
