Unnamed: 0,id,permit_,permit_type,application_start_date,issue_date,street_number,street_name,work_type,work_description,subtotal_waived,total_fee,census_tract,ward,xcoordinate,ycoordinate,issue_year,issue_month,issue_day,is_solar,is_flood
726892,3298666,101000454,PERMIT - EASY PERMIT PROCESS,2022-12-22T00:00:00.000,2023-01-03T00:00:00.000,4546.0,KIMBALL AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE GARAGE,0.0,275.0,140702.0,33.0,1152854.4690192442,1930187.678620412,2023,1,3,1,0
726893,3298667,101000455,PERMIT - EASY PERMIT PROCESS,2022-12-22T00:00:00.000,2023-01-03T00:00:00.000,3517.0,84TH PL,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,275.0,700402.0,18.0,1154345.2545677635,1848286.0335592024,2023,1,3,1,0
726897,3298671,101000459,PERMIT - EASY PERMIT PROCESS,2022-12-22T00:00:00.000,2023-01-03T00:00:00.000,5331.0,MELVINA AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC SOLAR ARRAY ON THE ROOF,0.0,275.0,110300.0,45.0,1133769.8283886996,1935201.6105357225,2023,1,3,1,0
726898,3298672,101000460,PERMIT - EASY PERMIT PROCESS,2022-12-22T00:00:00.000,2023-01-03T00:00:00.000,5618.0,AUSTIN AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC SOLAR ARRAY ON THE ROOF,0.0,275.0,561100.0,13.0,1137296.2998654558,1866603.1532411836,2023,1,3,1,0
726899,3298673,101000461,PERMIT - EASY PERMIT PROCESS,2022-12-22T00:00:00.000,2023-01-03T00:00:00.000,10411.0,RACINE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC SOLAR ARRAY ON THE ROOF,0.0,275.0,730700.0,34.0,1170205.5249231225,1835700.4815413528,2023,1,3,1,0
726900,3298674,101000462,PERMIT - EASY PERMIT PROCESS,2022-12-22T00:00:00.000,2023-01-03T00:00:00.000,4413.0,JACKSON BLVD,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,260500.0,28.0,1146946.1848079772,1898280.01595288,2023,1,3,1,0
726901,3298675,101000463,PERMIT - EASY PERMIT PROCESS,2022-12-22T00:00:00.000,2023-01-03T00:00:00.000,7008.0,FARRAGUT AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,100600.0,41.0,1128500.1898991624,1934459.972723064,2023,1,3,1,0
726902,3298676,101000464,PERMIT - EASY PERMIT PROCESS,2022-12-22T00:00:00.000,2023-01-03T00:00:00.000,6226.0,LAKEWOOD AVE,,SOLAR PANEL PERMIT. ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,30200.0,48.0,1166446.2077583305,1941608.7827545651,2023,1,3,1,0
726904,3298678,101000466,PERMIT - EASY PERMIT PROCESS,2022-12-22T00:00:00.000,2023-01-03T00:00:00.000,9228.0,MANISTEE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,480500.0,7.0,1196203.8452104938,1844173.011713237,2023,1,3,1,0
726905,3298679,101000467,PERMIT - EASY PERMIT PROCESS,2022-12-22T00:00:00.000,2023-01-03T00:00:00.000,4711.0,TROY ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,140800.0,33.0,1154567.357296959,1931193.199236744,2023,1,3,1,0
726981,3298829,101000567,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,5101.0,AINSLIE ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,110502.0,45.0,1141462.5715488468,1932061.5389502705,2023,1,4,1,0
726982,3298830,101000568,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,9730.0,WALLACE ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,730500.0,34.0,1173981.9417215555,1840223.0240227245,2023,1,4,1,0
726983,3298832,101000570,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,3557.0,63RD PL,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,660500.0,23.0,1153564.5986657306,1862225.9718635527,2023,1,4,1,0
726984,3298833,101000571,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,6618.0,WHIPPLE ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,20301.0,50.0,1154772.5075677529,1943832.0204131803,2023,1,4,1,0
726985,3298835,101000573,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,6631.0,INGLESIDE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,420800.0,5.0,1183739.9168216833,1861106.804104196,2023,1,4,1,0
726986,3298837,101000575,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,3858.0,71ST ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,650400.0,13.0,1151606.8676109198,1857276.0658338903,2023,1,4,1,0
726987,3298838,101000576,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,2202.0,CENTRAL PARK AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,275.0,220902.0,35.0,1151974.7219352531,1914421.5117369448,2023,1,4,1,0
727075,3299033,101000673,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,1406.0,HOOD AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE GARAGE,0.0,275.0,30200.0,48.0,1165765.9048249803,1940991.9492095693,2023,1,4,1,0
727076,3299034,101000674,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,37.0,125TH PL,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,530502.0,9.0,1178191.7294614278,1821766.845734551,2023,1,4,1,0
727077,3299035,101000675,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,4744.0,LAMON AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,560300.0,22.0,1144457.5591465149,1872535.838067323,2023,1,4,1,0
727079,3299037,101000677,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,1755.0,SURF ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,62600.0,32.0,1163907.393109843,1919264.259675625,2023,1,4,1,0
727080,3299038,101000678,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,2340.0,MERRIMAC AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,191301.0,36.0,1134313.686568026,1914990.7375383568,2023,1,4,1,0
727081,3299039,101000679,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,2663.0,24TH PL,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,301200.0,12.0,1158784.1634122592,1887694.4788177495,2023,1,4,1,0
727083,3299043,101000681,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,7405.0,OKETO AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF.,0.0,275.0,90100.0,41.0,1126104.398453336,1948642.5438463024,2023,1,4,1,0
727084,3299044,101000682,PERMIT - EASY PERMIT PROCESS,2022-12-27T00:00:00.000,2023-01-04T00:00:00.000,8631.0,FRANCISCO AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,700502.0,18.0,1158600.0118559815,1847114.1053632095,2023,1,4,1,0
727137,3299193,101000755,PERMIT - EASY PERMIT PROCESS,2022-12-28T00:00:00.000,2023-01-09T00:00:00.000,3429.0,NEVA AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,171000.0,38.0,1127844.5770330797,1922091.4997491704,2023,1,9,1,0
727138,3299195,101000757,PERMIT - EASY PERMIT PROCESS,2022-12-28T00:00:00.000,2023-01-09T00:00:00.000,10007.0,LOWE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,730500.0,9.0,1173777.086794607,1838471.566769777,2023,1,9,1,0
727139,3299196,101000758,PERMIT - EASY PERMIT PROCESS,2022-12-28T00:00:00.000,2023-01-09T00:00:00.000,6615.0,CALDWELL AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,275.0,120100.0,41.0,1136117.255027761,1943489.5218736192,2023,1,9,1,0
727140,3299198,101000760,PERMIT - EASY PERMIT PROCESS,2022-12-28T00:00:00.000,2023-01-09T00:00:00.000,2719.0,MCVICKER AVE,,SOLAR PANEL PERMIT. REVISION TO PERMIT 100995686 TO CHANGE THE NUMBER OF PANELS FROM 25 TO 16 AND OUTPUT TO 6.4KW,0.0,175.0,190601.0,30.0,1135637.262961866,1917535.9753130963,2023,1,9,1,0
727141,3299200,101000761,PERMIT - EASY PERMIT PROCESS,2022-12-28T00:00:00.000,2023-01-09T00:00:00.000,5314.0,LARAMIE AVE,,SOLAR PANEL PERMIT. REVISION TO PERMIT 100968969 TO CHANGE THE NUMBER OF PANELS FROM 21 TO 17 AND OUTPUT TO 6.8KW,0.0,175.0,110501.0,45.0,1140692.3804817798,1934920.3341107713,2023,1,9,1,0
727142,3299201,101000762,PERMIT - EASY PERMIT PROCESS,2022-12-28T00:00:00.000,2023-01-09T00:00:00.000,11600.0,BISHOP ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,525.0,530300.0,34.0,1168710.5043931734,1827785.3781421096,2023,1,9,1,0
727213,3299344,101000852,PERMIT - EASY PERMIT PROCESS,2022-12-29T00:00:00.000,2022-12-29T00:00:00.000,24.0,122ND ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,530600.0,9.0,1178713.3985015124,1824118.8909279285,2022,12,29,1,0
727220,3299360,101000861,PERMIT - EASY PERMIT PROCESS,2022-12-29T00:00:00.000,2023-01-10T00:00:00.000,10400.0,UNION AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,491100.0,34.0,1173440.5736587606,1835864.2451558544,2023,1,10,1,0
727224,3299369,101000865,PERMIT - EASY PERMIT PROCESS,2022-12-29T00:00:00.000,2023-01-10T00:00:00.000,3005.0,KEDVALE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,301803.0,22.0,1149232.0922303158,1884322.1535240216,2023,1,10,1,0
727225,3299371,101000866,PERMIT - EASY PERMIT PROCESS,2022-12-29T00:00:00.000,2023-01-10T00:00:00.000,44.0,99TH ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,490600.0,9.0,1177522.9605764807,1839362.2797365068,2023,1,10,1,0
727256,3299446,101000906,PERMIT - EASY PERMIT PROCESS,2022-12-29T00:00:00.000,2023-01-10T00:00:00.000,2956.0,NORMANDY AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,180100.0,36.0,1131193.6517264056,1919151.5565217696,2023,1,10,1,0
727257,3299447,101000907,PERMIT - EASY PERMIT PROCESS,2022-12-29T00:00:00.000,2023-01-10T00:00:00.000,11921.0,UNION AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,530501.0,34.0,1173839.0912936346,1825722.5281638752,2023,1,10,1,0
727269,3299484,101000923,PERMIT - EASY PERMIT PROCESS,2022-12-29T00:00:00.000,2023-01-10T00:00:00.000,7120.0,LAFLIN ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,671900.0,17.0,1167310.207537107,1857399.3942009353,2023,1,10,1,0
727270,3299485,101000924,PERMIT - EASY PERMIT PROCESS,2022-12-29T00:00:00.000,2023-01-10T00:00:00.000,7603.0,SEELEY AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,710400.0,18.0,1164054.145588477,1854196.8834144576,2023,1,10,1,0
727271,3299486,101000925,PERMIT - EASY PERMIT PROCESS,2022-12-29T00:00:00.000,2023-01-10T00:00:00.000,8714.0,LUELLA AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,480100.0,8.0,1192643.2075842835,1847551.809490608,2023,1,10,1,0
727272,3299487,101000926,PERMIT - EASY PERMIT PROCESS,2022-12-29T00:00:00.000,2023-01-10T00:00:00.000,5741.0,55TH ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,300.0,561100.0,23.0,1138860.2509403394,1867504.2319550884,2023,1,10,1,0
727273,3299488,101000927,PERMIT - EASY PERMIT PROCESS,2022-12-29T00:00:00.000,2023-01-10T00:00:00.000,5833.0,KILDARE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,620300.0,13.0,1148742.6821637056,1865437.518418208,2023,1,10,1,0
727295,3299556,101000963,PERMIT - EASY PERMIT PROCESS,2022-12-30T00:00:00.000,2023-01-10T00:00:00.000,6352.0,KEELER AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,275.0,650301.0,13.0,1149429.3924932368,1861924.4309040064,2023,1,10,1,0
727296,3299557,101000964,PERMIT - EASY PERMIT PROCESS,2022-12-30T00:00:00.000,2023-01-10T00:00:00.000,4034.0,POLK ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLATAIC ARRAY ON THE ROOF,0.0,275.0,261000.0,24.0,1149455.8517950445,1896176.297973928,2023,1,10,1,0
727421,3299779,101001117,PERMIT - EASY PERMIT PROCESS,2023-01-03T00:00:00.000,2023-01-11T00:00:00.000,10549.0,BELL AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,720600.0,19.0,1163298.95977364,1834437.765588761,2023,1,11,1,0
727422,3299781,101001119,PERMIT - EASY PERMIT PROCESS,2023-01-03T00:00:00.000,2023-01-11T00:00:00.000,5542.0,SCHOOL ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,151100.0,30.0,1138647.143657771,1921427.1808471635,2023,1,11,1,0
727423,3299783,101001120,PERMIT - EASY PERMIT PROCESS,2023-01-03T00:00:00.000,2023-01-11T00:00:00.000,1626.0,OAK PARK AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC SOLAR ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,275.0,250500.0,29.0,1130792.918046628,1910197.7567701412,2023,1,11,1,0
727424,3299787,101001123,PERMIT - EASY PERMIT PROCESS,2023-01-03T00:00:00.000,2023-01-11T00:00:00.000,2044.0,NEW ENGLAND AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,250500.0,29.0,1130051.1396703138,1913024.6998581856,2023,1,11,1,0
727426,3299789,101001125,PERMIT - EASY PERMIT PROCESS,2023-01-03T00:00:00.000,2023-01-11T00:00:00.000,4305.0,77TH PL,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,700200.0,18.0,1148994.7934261225,1852963.6303368553,2023,1,11,1,0
727523,3299977,101001240,PERMIT - EASY PERMIT PROCESS,2023-01-04T00:00:00.000,2023-01-17T00:00:00.000,1941.0,LAWNDALE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,275.0,222900.0,1.0,1151438.3132646682,1912782.5565540665,2023,1,17,1,0
727524,3299978,101001241,PERMIT - EASY PERMIT PROCESS,2023-01-04T00:00:00.000,2023-01-17T00:00:00.000,8623.0,BISHOP ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,711100.0,21.0,1168213.805203922,1847458.1346362075,2023,1,17,1,0
727525,3299979,101001242,PERMIT - EASY PERMIT PROCESS,2023-01-04T00:00:00.000,2023-01-17T00:00:00.000,5227.0,CHRISTIANA AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,275.0,630300.0,14.0,1154973.121590506,1869646.2162099849,2023,1,17,1,0
727526,3299980,101001243,PERMIT - EASY PERMIT PROCESS,2023-01-04T00:00:00.000,2023-01-17T00:00:00.000,5930.0,KOLIN AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,650200.0,13.0,1148348.2577486609,1864784.6259244832,2023,1,17,1,0
727527,3299981,101001244,PERMIT - EASY PERMIT PROCESS,2023-01-04T00:00:00.000,2023-01-17T00:00:00.000,5544.0,WOODLAWN AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,836200.0,5.0,1185133.3497680551,1868292.2903893385,2023,1,17,1,0
727664,3300255,101001407,PERMIT - RENOVATION/ALTERATION,2023-05-17T00:00:00.000,2023-06-27T00:00:00.000,2929.0,CAMPBELL AVE,,SPR 2019 CBRC: INSTALL NEW SOLAR PANELS ON THE ROOF OF EXISTING 1-STORY MASONRY BUILDING - BALLASTED INSTALLATION ON FLAT ROOF OF 28 PANELS - 11.340 KW. S-1 OCC. / TYPE III-B CONST.,0.0,575.0,210900.0,35.0,1159234.7989955046,1919507.592869989,2023,6,27,1,0
727801,3300597,101001588,PERMIT - EASY PERMIT PROCESS,2023-01-09T00:00:00.000,2023-01-09T00:00:00.000,8147.0,CALUMET AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,440300.0,6.0,1179934.4520648972,1850865.5387778445,2023,1,9,1,0
727839,3300674,101001631,PERMIT - EASY PERMIT PROCESS,2023-01-09T00:00:00.000,2023-01-18T00:00:00.000,10114.0,CHARLES ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,720200.0,19.0,1168104.533744624,1837508.7173642935,2023,1,18,1,0
727840,3300675,101001632,PERMIT - EASY PERMIT PROCESS,2023-01-09T00:00:00.000,2023-01-18T00:00:00.000,9541.0,LOWE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,730500.0,21.0,1173695.4776200044,1841429.3093187483,2023,1,18,1,0
727841,3300676,101001633,PERMIT - EASY PERMIT PROCESS,2023-01-09T00:00:00.000,2023-01-19T00:00:00.000,6048.0,EDDY ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,171100.0,36.0,1135217.8674174177,1923017.1131082308,2023,1,19,1,0
727883,3300750,101001682,PERMIT - EASY PERMIT PROCESS,2023-01-10T00:00:00.000,2023-01-20T00:00:00.000,7321.0,CALIFORNIA AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,275.0,661000.0,18.0,1159018.0042992807,1855872.6470997888,2023,1,20,1,0
727884,3300752,101001684,PERMIT - EASY PERMIT PROCESS,2023-01-10T00:00:00.000,2023-01-20T00:00:00.000,4608.0,SPAULDING AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE GARAGE,0.0,275.0,580400.0,14.0,1155113.3419992176,1873828.7277102864,2023,1,20,1,0
727885,3300753,101001685,PERMIT - EASY PERMIT PROCESS,2023-01-10T00:00:00.000,2023-01-20T00:00:00.000,8648.0,ESSEX AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,460400.0,7.0,1194294.428218285,1847909.9028606955,2023,1,20,1,0
727886,3300755,101001687,PERMIT - EASY PERMIT PROCESS,2023-01-10T00:00:00.000,2023-01-20T00:00:00.000,8451.0,COLFAX AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,460301.0,7.0,1195012.532386476,1849233.929564168,2023,1,20,1,0
727887,3300756,101001688,PERMIT - EASY PERMIT PROCESS,2023-01-10T00:00:00.000,2023-01-20T00:00:00.000,11923.0,PRINCETON AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,530501.0,34.0,1176470.5251181906,1825761.7691354249,2023,1,20,1,0
727888,3300757,101001689,PERMIT - EASY PERMIT PROCESS,2023-01-10T00:00:00.000,2023-02-22T00:00:00.000,4845.0,OAKDALE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC SOLAR ARRAY ON THE ROOF,0.0,275.0,190200.0,31.0,1143379.596893398,1919131.8137091596,2023,2,22,1,0
727889,3300758,101001690,PERMIT - EASY PERMIT PROCESS,2023-01-10T00:00:00.000,2023-01-20T00:00:00.000,4456.0,MELVINA AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,275.0,150501.0,38.0,1134168.5248068054,1929227.6644621552,2023,1,20,1,0
727902,3300795,101001709,PERMIT - EASY PERMIT PROCESS,2023-01-10T00:00:00.000,2023-01-23T00:00:00.000,5309.0,53RD PL,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,560700.0,23.0,1141832.848631708,1868651.561940592,2023,1,23,1,0
727903,3300796,101001710,PERMIT - EASY PERMIT PROCESS,2023-01-10T00:00:00.000,2023-01-23T00:00:00.000,1104.0,91ST ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,275.0,470100.0,8.0,1185201.8700678393,1844907.0087292087,2023,1,23,1,0
727904,3300797,101001711,PERMIT - EASY PERMIT PROCESS,2023-01-10T00:00:00.000,2023-01-23T00:00:00.000,6150.0,GUNNISON ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,110300.0,45.0,1133972.8291494844,1931623.6237315005,2023,1,23,1,0
727905,3300799,101001713,PERMIT - EASY PERMIT PROCESS,2023-01-10T00:00:00.000,2023-02-22T00:00:00.000,1230.0,46TH ST,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC SOLAR ARRAY ON THE ROOF OF THE HOUSE AND GARAGE. NO WORK TO FRONT MANSARD.,0.0,275.0,390100.0,4.0,1185348.8312905857,1874559.2049710783,2023,2,22,1,0
727906,3300800,101001714,PERMIT - EASY PERMIT PROCESS,2023-01-10T00:00:00.000,2023-01-23T00:00:00.000,4313.0,BELL AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,50200.0,47.0,1160626.0685596913,1928671.7817525512,2023,1,23,1,0
727974,3300990,101001802,PERMIT - EASY PERMIT PROCESS,2023-01-11T00:00:00.000,2023-01-24T00:00:00.000,12518.0,LOWE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,275.0,530503.0,9.0,1174219.5668600008,1821771.5224087175,2023,1,24,1,0
727975,3300991,101001803,PERMIT - EASY PERMIT PROCESS,2023-01-11T00:00:00.000,2023-01-24T00:00:00.000,9600.0,LOWE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF OF THE HOUSE AND GARAGE,0.0,275.0,730500.0,21.0,1173622.3003516712,1841176.222841658,2023,1,24,1,0
727976,3300992,101001804,PERMIT - EASY PERMIT PROCESS,2023-01-11T00:00:00.000,2023-01-24T00:00:00.000,7723.0,CLYDE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,431200.0,8.0,1191585.7708870051,1854068.89039163,2023,1,24,1,0
727977,3300993,101001805,PERMIT - EASY PERMIT PROCESS,2023-01-11T00:00:00.000,2023-01-24T00:00:00.000,5008.0,WASHTENAW AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,630200.0,14.0,1159181.3267491057,1871287.0890154063,2023,1,24,1,0
727978,3300994,101001806,PERMIT - EASY PERMIT PROCESS,2023-01-11T00:00:00.000,2023-01-24T00:00:00.000,8621.0,SAGINAW AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,460301.0,7.0,1195364.196218255,1848226.3397190715,2023,1,24,1,0
727979,3300995,101001807,PERMIT - EASY PERMIT PROCESS,2023-01-11T00:00:00.000,2023-01-24T00:00:00.000,3232.0,BELL AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,840300.0,25.0,1161796.4029582269,1883153.9099629484,2023,1,24,1,0
727980,3300996,101001808,PERMIT - EASY PERMIT PROCESS,2023-01-11T00:00:00.000,2023-01-24T00:00:00.000,12525.0,EMERALD AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,275.0,530503.0,34.0,1173643.059035067,1821695.8255625493,2023,1,24,1,0
727981,3300997,101001809,PERMIT - EASY PERMIT PROCESS,2023-01-11T00:00:00.000,2023-01-24T00:00:00.000,644.0,ALDINE AVE,,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,0.0,300.0,62000.0,44.0,1171198.042793688,1922187.4404440136,2023,1,24,1,0
